dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Bolangir,Ghasian,2005,April,,1267,1267,66,52,,59,,,,,,,,
Baragarh,Agalpur,2005,October,,1025,1025,4,4,,4,,,,,,,,
Bolangir,Muribahal,2005,May,,355,355,27,7,,27,,,,,,,,
Angul,Madhapur,2005,April,,1660,1660,123,114,,123,,,,,,,,
Balasore,Khaira,2005,July,,1480,1480,55,35,,55,,,,,,,,
Balasore,Anantapur,2005,March,,894,894,14,5,,14,,,,,,,,
Bolangir,Jamugaon,2005,August,,1846,1846,92,48,,80,,,,,,,,
Bolangir,Gudvella,2005,August,,890,890,94,39,,94,,,,,,,,
Bolangir,Belpara,2005,October,,1297,1297,98,94,,98,,,,,,,,
Bolangir,Belpara,2005,December,,855,855,62,31,,59,,,,,,,,
Balasore,Balasore Town,2005,August,,1365,1365,58,57,,58,,,,,,,,
Angul,Kaniha,2005,May,,1333,1333,217,164,,217,,,,,,,,
Baragarh,Bheden,2005,November,,956,956,62,57,,62,,,,,,,,
Balasore,Hatigarh,2005,August,,1290,1290,5,,,5,,,,,,,,
Bolangir,Saintala,2005,November,,485,485,25,21,,25,,,,,,,,
Bhadrak,Tihidi,2005,November,,1425,1425,6,1,,6,,,,,,,,
Bolangir,Sindheikela,2005,September,,2193,2193,65,10,,65,,,,,,,,
Baragarh,Bhukta,2005,July,,778,778,24,20,,24,,,,,,,,
Bhadrak,Agarpada,2005,May,,1046,1046,6,2,,6,,,,,,,,
Balasore,Khaira,2005,March,,1126,1126,30,18,,30,,,,,,,,
Bhadrak,Dhamnagar,2005,January,,1118,1118,4,,,4,,,,,,,,
Bolangir,Tureikella,2005,September,,2463,2463,179,154,,179,,,,,,,,
Baragarh,Bhattli,2005,August,,1481,1481,22,20,,22,,,,,,,,
Bolangir,Ghasian,2005,August,,1934,1934,103,65,,92,,,,,,,,
Baragarh,Katapali,2005,July,,1158,1158,17,13,,17,,,,,,,,
Baragarh,Sohella,2005,December,,762,762,19,19,,19,,,,,,,,
Baragarh,Bheden,2005,July,,844,844,45,42,,45,,,,,,,,
Baragarh,Sohella,2005,February,,795,795,48,48,,48,,,,,,,,
Bolangir,Belpara,2005,April,,719,719,58,2,,57,,,,,,,,
Baragarh,Bhattli,2005,February,,405,405,6,5,,6,,,,,,,,
Angul,R.K.Nagar,2005,May,,530,530,66,65,,66,,,,,,,,
Baragarh,Bhukta,2005,April,,507,507,15,14,,15,,,,,,,,
Bhadrak,Bhandaripokhari,2005,October,,1583,1583,2,,,2,,,,,,,,
Angul,Madhapur,2005,February,,829,829,103,84,,103,,,,,,,,
Balasore,Iswarpur,2005,September,,537,537,75,74,,75,,,,,,,,
Balasore,Hatigarh,2005,November,,981,981,5,,,5,,,,,,,,
Bolangir,Muribahal,2005,March,,580,580,52,27,,52,,,,,,,,
Angul,Khamar,2005,June,,1682,1682,113,101,,113,,,,,,,,
Baragarh,Bhukta,2005,December,,461,461,11,9,,11,,,,,,,,
Bolangir,Loisinga,2005,February,,971,971,55,34,,55,,,,,,,,
Bolangir,Belpara,2005,June,,680,680,43,30,,43,,,,,,,,
Baragarh,Bhukta,2005,March,,525,525,19,19,,19,,,,,,,,
Bolangir,Tureikella,2005,February,,1397,1397,52,48,,52,,,,,,,,
Bolangir,Kholen,2005,March,,696,696,45,32,,32,,,,,,,,
Angul,Khamar,2005,July,,2496,2496,217,207,,217,,,,,,,,
Bolangir,Tureikella,2005,November,,4229,4229,426,333,,407,,,,,,,,
Bhadrak,Basudevpur,2005,July,,1887,1887,2,2,,2,,,,,,,,
Baragarh,Agalpur,2005,April,,968,968,40,39,,40,,,,,,,,
Angul,Bantala,2005,November,,2345,2345,375,350,,375,1,,,,,,,
Bolangir,Chudapali,2005,September,,1751,1751,232,68,,232,,,,,,,,
Angul,Madhapur,2005,November,,10142,10142,1111,997,,1111,,,,,,,,
Baragarh,Katapali,2005,November,,884,884,19,9,,19,,,,,,,,
Bhadrak,Bhadrak Town,2005,August,,934,934,43,33,,43,,,,,,,,
Bolangir,Tureikella,2005,October,,3150,3150,187,180,,174,,,,,,,,
Baragarh,Pahadsirigida,2005,August,,968,968,58,23,,58,,,,,,,,
Balasore,Jaleswapur,2005,May,,993,993,5,,,5,,,,,,,,
Angul,Koshala,2005,April,,1067,1067,90,78,,90,,,,,,,,
Balasore,Simulia,2005,November,,565,565,3,1,,3,,,,,,,,
Bolangir,Muribahal,2005,February,,658,658,55,24,,55,,,,,,,,
Baragarh,Pahadsirigida,2005,January,,261,261,17,3,,17,,,,,,,,
Bolangir,Muribahal,2005,August,,872,872,86,66,,86,,,,,,,,
Angul,Godibandha,2005,February,,1432,1432,191,58,,191,,,,,,,,
Angul,Godibandha,2005,April,,1328,1328,160,52,,160,,,,,,,,
Angul,Banarpal,2005,March,,1204,1204,136,134,,136,,,,,,,,
Balasore,Remuna,2005,April,,597,597,6,5,,6,,,,,,,,
Bolangir,Belpara,2005,July,,1080,1080,82,70,,71,,,,,,,,
Balasore,Basta,2005,April,,437,437,19,17,,19,,,,,,,,
Bhadrak,Chandabali,2005,October,,1412,1412,4,,,4,,,,,,,,
Balasore,Simulia,2005,March,,478,478,3,1,,3,,,,,,,,
Baragarh,Katapali,2005,February,,961,961,16,10,,16,,,,,,,,
Balasore,Basta,2005,May,,397,397,20,18,,20,,,,,,,,
Balasore,Nilagiri S.D.H,2005,July,,353,353,20,20,,20,,,,,,,,
Bhadrak,Basudevpur,2005,December,,1248,1248,2,1,,2,,,,,,,,
Bhadrak,Basudevpur,2005,September,,2150,2150,2,1,,2,,,,,,,,
Bhadrak,Bhandaripokhari,2005,August,,2463,2463,17,,,17,,,,,,,,
Bhadrak,Bhadrak Town,2005,November,,827,827,16,11,,16,,,,,,,,
Bolangir,Belpara,2005,March,,757,757,62,57,,57,,,,,,,,
Baragarh,Bhattli,2005,December,,339,339,8,8,,8,,,,,,,,
Bhadrak,Chandabali,2005,January,,785,785,6,4,,6,,,,,,,,
Bhadrak,Basudevpur,2005,August,,3026,3026,1,,,1,,,,,,,,
Angul,Khamar,2005,April,,2221,2221,143,123,,143,,,,,,,,
Bhadrak,Bhandaripokhari,2005,June,,1217,1217,2,1,,2,,,,,,,,
Baragarh,Sohella,2005,March,,757,757,40,40,,40,,,,,,,,
Bolangir,Jamugaon,2005,October,,1307,1307,90,30,,90,,,,,,,,
Bolangir,Jamugaon,2005,January,,582,582,50,30,,50,,,,,,,,
Angul,Bantala,2005,August,,3083,3083,499,470,,499,,,,,,,,
Bolangir,Deogaon,2005,July,,589,589,66,59,,63,,,,,,,,
Balasore,Basta,2005,March,,561,561,27,25,,27,,,,,,,,
Bolangir,Tureikella,2005,August,,2576,2576,136,107,,131,,,,,,,,
Bhadrak,Basudevpur,2005,October,,1583,1583,5,2,,5,,,,,,,,
Bolangir,Jamugaon,2005,December,,621,621,46,34,,40,,,,,,,,
Baragarh,Pahadsirigida,2005,May,,328,328,24,9,,24,,,,,,,,
Balasore,Rupsa,2005,November,,769,769,6,3,,6,,,,,,,,
Balasore,Simulia,2005,February,,483,483,6,4,,6,,,,,,,,
Balasore,Rupsa,2005,October,,1006,1006,6,3,,6,,,,,,,,
Bolangir,Tureikella,2005,May,,1342,1342,69,63,,68,,,,,,,,
Bolangir,Khaprakhol,2005,September,,2080,2080,245,224,,245,,,,,,,,
Balasore,Hatigarh,2005,July,,1300,1300,6,,,6,,,,,,,,
Bhadrak,Tihidi,2005,October,,1760,1760,5,,,5,,,,,,,,
Baragarh,Bheden,2005,June,,1057,1057,28,28,,28,,,,,,,,
Balasore,Balasore Town,2005,April,,392,392,22,21,,22,,,,,,,,
Bhadrak,Bhadrak Town,2005,July,,763,763,10,7,,10,,,,,,,,
Balasore,Remuna,2005,February,,764,764,2,2,,2,,,,,,,,
Angul,Koshala,2005,November,,2002,2002,230,222,,230,,,,,,,,
Angul,Godibandha,2005,May,,1134,1134,163,58,,163,,,,,,,,
Angul,Koshala,2005,March,,1509,1509,93,84,,93,,,,,,,,
Bolangir,Ghasian,2005,September,,2649,2649,187,153,,171,,,,,,,,
Balasore,Nilagiri S.D.H,2005,August,,594,594,38,35,,38,,,,,,,,
Balasore,Simulia,2005,September,,1334,1334,3,1,,3,,,,,,,,
Bhadrak,Chandabali,2005,May,,985,985,7,3,,7,,,,,,,,
Angul,Khamar,2005,October,,3090,3090,253,240,,253,,,,,,,,
Bolangir,Muribahal,2005,November,,765,765,66,30,,66,,,,,,,,
Bolangir,Ghasian,2005,November,,2432,2432,224,189,,210,,,,,,,,
Bolangir,Muribahal,2005,January,,535,535,50,8,,50,,,,,,,,
Bolangir,Deogaon,2005,June,,629,629,81,76,,81,,,,,,,,
Balasore,Iswarpur,2005,November,,374,374,147,147,,147,,,,,,,,
Baragarh,Pahadsirigida,2005,November,,774,774,28,9,,28,,,,,,,,
Balasore,Iswarpur,2005,January,,461,461,6,5,,6,,,,,,,,
Baragarh,Bhattli,2005,April,,469,469,10,6,,10,,,,,,,,
Bhadrak,Barpada,2005,June,,1511,1511,3,1,,3,,,,,,,,
Angul,R.K.Nagar,2005,November,,1800,1800,210,207,,210,,,,,,,,
Balasore,Rupsa,2005,January,,822,822,3,3,,3,,,,,,,,
Balasore,Jaleswapur,2005,October,,1048,1048,6,2,,6,,,,,,,,
Bolangir,Sindheikela,2005,November,,1348,1348,37,2,,37,,,,,,,,
Angul,R.K.Nagar,2005,April,,1005,1005,137,133,,137,,,,,,,,
Bhadrak,Bhadrak Town,2005,June,,628,628,16,5,,16,,,,,,,,
Bolangir,Khaprakhol,2005,April,,1173,1173,37,34,,37,,,,,,,,
Bhadrak,Agarpada,2005,October,,1595,1595,6,2,,6,,,,,,,,
Angul,Godibandha,2005,March,,1344,1344,187,61,,187,,,,,,,,
Baragarh,Agalpur,2005,September,,1992,1992,24,21,,24,,,,,,,,
Baragarh,Agalpur,2005,January,,512,512,23,23,,23,,,,,,,,
Angul,R.K.Nagar,2005,December,,1524,1524,208,205,,208,,,,,,,,
Balasore,Berhampur(Balasore),2005,April,,808,808,8,8,,8,,,,,,,,
Bhadrak,Basudevpur,2005,June,,1660,1660,1,,,1,,,,,,,,
Bhadrak,Agarpada,2005,January,,317,317,2,,,2,,,,,,,,
Balasore,Rupsa,2005,April,,783,783,4,4,,4,,,,,,,,
Balasore,Anantapur,2005,June,,1223,1223,29,13,,29,,,,,,,,
Balasore,Balasore Town,2005,June,,357,357,13,12,,13,,,,,,,,
Baragarh,Sohella,2005,September,,2667,2667,132,128,,132,,,,,,,,
Balasore,Khaira,2005,February,,991,991,30,16,,30,,,,,,,,
Angul,Bantala,2005,February,,1471,1471,264,251,,264,,,,,,,,
Balasore,Remuna,2005,September,,819,819,10,10,,10,,,,,,,,
Balasore,Iswarpur,2005,June,,588,588,47,46,,32,,,,,,,,
Balasore,Berhampur(Balasore),2005,March,,595,595,7,7,,7,,,,,,,,
Baragarh,Katapali,2005,October,,1234,1234,19,8,,19,,,,,,,,
Bolangir,Loisinga,2005,November,,1385,1385,133,121,,133,,,,,,,,
Balasore,Basta,2005,September,,1180,1180,39,32,,39,,,,,,,,
Baragarh,Sohella,2005,April,,751,751,51,51,,51,,,,,,,,
Balasore,Pratappur,2005,August,,836,836,15,1,,15,,,,,,,,
Angul,Kaniha,2005,October,,1947,1947,198,161,,198,,,,,,,,
Angul,Bantala,2005,January,,1408,1408,400,375,,400,1,,,,,,,
Bhadrak,Tihidi,2005,July,,2568,2568,8,,,8,,,,,,,,
Bolangir,Saintala,2005,January,,697,697,58,6,,58,,,,,,,,
Balasore,Balasore Town,2005,February,,635,635,9,9,,9,,,,,,,,
Angul,Godibandha,2005,October,,1423,1423,161,54,,161,,,,,,,,
Bhadrak,Tihidi,2005,December,,1320,1320,5,,,5,,,,,,,,
Baragarh,Pahadsirigida,2005,October,,969,969,37,12,,37,,,,,,,,
Baragarh,Bhattli,2005,June,,717,717,6,5,,6,,,,,,,,
Baragarh,Agalpur,2005,February,,897,897,46,45,,46,,,,,,,,
Baragarh,Bhukta,2005,May,,600,600,24,23,,24,,,,,,,,
Angul,Koshala,2005,August,,2757,2757,212,175,,212,,,,,,,,
Balasore,Hatigarh,2005,December,,1006,1006,3,,,3,,,,,,,,
Baragarh,Agalpur,2005,November,,767,767,1,1,,1,,,,,,,,
Bolangir,Ghasian,2005,June,,1055,1055,72,53,,64,,,,,,,,
Angul,Bantala,2005,December,,1277,1277,189,167,,189,,,,,,,,
Bolangir,Tureikella,2005,January,,1501,1501,50,45,,50,,,,,,,,
Balasore,Basta,2005,December,,514,514,19,12,,19,,,,,,,,
Bolangir,Saintala,2005,December,,440,440,20,18,,20,,,,,,,,
Baragarh,Bheden,2005,May,,726,726,21,21,,21,,,,,,,,
Baragarh,Agalpur,2005,June,,1410,1410,24,23,,24,,,,,,,,
Baragarh,Bheden,2005,January,,654,654,23,23,,23,,,,,,,,
Balasore,Jaleswapur,2005,November,,1208,1208,6,1,,6,,,,,,,,
Balasore,Pratappur,2005,January,,419,419,6,,,6,,,,,,,,
Angul,Godibandha,2005,August,,2583,2583,316,95,,316,,,,,,,,
Balasore,Pratappur,2005,October,,598,598,9,,,9,,,,,,,,
Bhadrak,Agarpada,2005,April,,1006,1006,6,1,,6,,,,,,,,
Angul,Godibandha,2005,November,,946,946,156,46,,156,,,,,,,,
Bolangir,Tureikella,2005,December,,4348,2792,348,285,,336,,,,,,,,
Balasore,Basta,2005,February,,495,495,32,31,,32,,,,,,,,
Bolangir,Khaprakhol,2005,October,,1794,1794,183,170,,183,,,,,,,,
Angul,Godibandha,2005,January,,1053,1053,206,66,,206,,,,,,,,
Bhadrak,Barpada,2005,December,,976,976,,,,,,,,,,,,
Balasore,Khaira,2005,December,,385,385,3,2,,3,,,,,,,,
Bolangir,Kholen,2005,June,,794,794,17,7,,13,,,,,,,,
Balasore,Remuna,2005,December,,451,451,6,5,,6,,,,,,,,
Bhadrak,Basudevpur,2005,February,,1378,1378,3,1,,3,,,,,,,,
Baragarh,Katapali,2005,September,,2385,2385,37,19,,37,,,,,,,,
Balasore,Nilagiri S.D.H,2005,September,,246,246,16,15,,16,,,,,,,,
Bolangir,Deogaon,2005,January,,844,844,76,72,,59,,,,,,,,
Balasore,Gopalpur,2005,April,,1166,1166,7,,,7,,,,,,,,
Balasore,Rupsa,2005,September,,1307,1307,10,5,,10,,,,,,,,
Bolangir,Kholen,2005,December,,893,893,44,17,,33,,,,,,,,
Bhadrak,Chandabali,2005,August,,2268,2268,5,1,,5,,,,,,,,
Bolangir,Deogaon,2005,February,,1027,1027,59,54,,44,,,,,,,,
Baragarh,Katapali,2005,March,,980,980,18,8,,18,,,,,,,,
Bolangir,Kholen,2005,October,,1054,1054,55,12,,42,,,,,,,,
Baragarh,Sohella,2005,January,,713,713,40,40,,40,,,,,,,,
Baragarh,Bijepur,2005,January,,703,703,2,,,2,,,,,,,,
Baragarh,Bijepur,2005,February,,738,738,2,,,2,,,,,,,,
Baragarh,Bijepur,2005,March,,707,707,2,1,,2,,,,,,,,
Baragarh,Bijepur,2005,April,,754,754,3,2,,3,,,,,,,,
Baragarh,Bijepur,2005,May,,574,574,,,,,,,,,,,,
Baragarh,Bijepur,2005,June,,752,752,,,,,,,,,,,,
Baragarh,Bijepur,2005,July,,1725,1725,1,1,,1,,,,,,,,
Baragarh,Bijepur,2005,August,,1578,1578,9,5,,9,,,,,,,,
Baragarh,Bijepur,2005,September,,2005,2005,,,,,,,,,,,,
Baragarh,Bijepur,2005,October,,1542,1542,2,,,2,,,,,,,,
Baragarh,Bijepur,2005,November,,771,771,,,,,,,,,,,,
Baragarh,Bijepur,2005,December,,661,661,2,1,,2,,,,,,,,
Baragarh,Talpalli,2005,January,,58,58,3,3,,3,,,,,,,,
Baragarh,Talpalli,2005,February,,97,97,11,11,,11,,,,,,,,
Baragarh,Talpalli,2005,March,,307,307,11,10,,11,,,,,,,,
Baragarh,Talpalli,2005,April,,351,351,4,1,,4,,,,,,,,
Baragarh,Talpalli,2005,May,,350,350,9,9,,9,,,,,,,,
Baragarh,Talpalli,2005,June,,354,354,8,8,,8,,,,,,,,
Baragarh,Talpalli,2005,July,,340,340,15,14,,15,,,,,,,,
Baragarh,Talpalli,2005,August,,772,772,32,29,,32,,,,,,,,
Baragarh,Talpalli,2005,September,,687,687,42,41,,41,,,,,,,,
Baragarh,Talpalli,2005,October,,571,571,32,32,,32,,,,,,,,
Baragarh,Talpalli,2005,November,,455,455,28,25,,28,,,,,,,,
Baragarh,Talpalli,2005,December,,301,301,25,22,,25,,,,,,,,
Baragarh,Jamala,2005,January,,287,287,6,6,,6,,,,,,,,
Baragarh,Jamala,2005,February,,280,280,5,5,,5,,,,,,,,
Baragarh,Jamala,2005,March,,168,168,14,10,,14,,,,,,,,
Baragarh,Jamala,2005,April,,277,277,9,9,,9,,,,,,,,
Baragarh,Jamala,2005,May,,288,288,11,11,,11,,,,,,,,
Baragarh,Jamala,2005,June,,312,312,7,7,,7,,,,,,,,
Baragarh,Jamala,2005,July,,622,622,13,13,,13,,,,,,,,
Baragarh,Jamala,2005,August,,772,772,10,8,,10,,,,,,,,
Baragarh,Jamala,2005,September,,746,746,18,8,,18,,,,,,,,
Baragarh,Jamala,2005,October,,440,440,21,12,,21,,,,,,,,
Baragarh,Jamala,2005,November,,705,705,68,60,,68,,,,,,,,
Baragarh,Jamala,2005,December,,686,686,14,14,,14,,,,,,,,
Baragarh,Bukramunda,2005,January,,788,788,44,40,,44,,,,,,,,
Baragarh,Bukramunda,2005,February,,987,987,58,55,,58,,,,,,,,
Baragarh,Bukramunda,2005,March,,1066,1066,54,52,,54,,,,,,,,
Baragarh,Bukramunda,2005,April,,1073,1073,61,61,,61,,,,,,,,
Baragarh,Bukramunda,2005,May,,940,940,111,101,,111,,,,,,,,
Baragarh,Bukramunda,2005,June,,832,832,105,97,,105,,,,,,,,
Baragarh,Bukramunda,2005,July,,900,900,56,54,,56,,,,,,,,
Baragarh,Bukramunda,2005,August,,1468,1468,129,127,,129,,,,,,,,
Baragarh,Bukramunda,2005,September,,1944,1944,177,174,,177,,,,,,,,
Baragarh,Bukramunda,2005,October,,1697,1697,125,120,,125,,,,,,,,
Baragarh,Bukramunda,2005,November,,1427,1427,85,81,,85,,,,,,,,
Baragarh,Bukramunda,2005,December,,1396,1396,102,99,,102,,,,,,,,
Baragarh, Dova,2005,February,,25,25,6,5,,6,,,,,,,,
Baragarh, Dova,2005,March,,35,35,1,1,,1,,,,,,,,
Baragarh, Dova,2005,April,,114,114,2,2,,2,,,,,,,,
Baragarh, Dova,2005,May,,80,80,1,1,,,,,,,,,,
Baragarh, Dova,2005,June,,90,90,5,2,,5,,,,,,,,
Baragarh, Dova,2005,July,,180,180,17,8,,17,,,,,,,,
Baragarh, Dova,2005,August,,295,295,10,4,,10,,,,,,,,
Baragarh, Dova,2005,September,,383,383,17,7,,17,,,,,,,,
Baragarh, Dova,2005,October,,311,311,22,7,,22,,,,,,,,
Baragarh, Dova,2005,November,,200,200,9,3,,9,,,,,,,,
Baragarh, Dova,2005,December,,119,119,8,2,,8,,,,,,,,
Baragarh,Baragarh Hospital,2005,January,,309,309,23,2,,23,,,,,,,,
Baragarh,Baragarh Hospital,2005,February,,409,409,23,4,,23,,,,,,,,
Baragarh,Baragarh Hospital,2005,March,,395,395,24,6,,24,,,,,,,,
Baragarh,Baragarh Hospital,2005,April,,524,524,8,5,,8,,,,,,,,
Baragarh,Baragarh Hospital,2005,May,,351,351,13,2,,6,,,,,,,,
Baragarh,Baragarh Hospital,2005,June,,235,235,5,2,,5,,,,,,,,
Baragarh,Baragarh Hospital,2005,July,,372,372,3,1,,3,,,,,,,,
Baragarh,Baragarh Hospital,2005,August,,1064,1064,27,8,,27,,,,,,,,
Baragarh,Baragarh Hospital,2005,September,,772,772,8,1,,8,,,,,,,,
Baragarh,Baragarh Hospital,2005,October,,461,461,9,3,,9,,,,,,,,
Baragarh,Baragarh Hospital,2005,November,,493,493,21,8,,21,,,,,,,,
Baragarh,Baragarh Hospital,2005,December,,238,238,8,3,,8,,,,,,,,
Baragarh,Padmapur Hospital,2005,January,,387,387,91,66,,87,,,,,,,,
Baragarh,Padmapur Hospital,2005,February,,356,356,25,3,,25,,,,,,,,
Baragarh,Padmapur Hospital,2005,March,,356,356,91,76,,91,,,,,,,,
Baragarh,Padmapur Hospital,2005,April,,326,326,55,44,,55,,,,,,,,
Baragarh,Padmapur Hospital,2005,May,,243,243,46,36,,43,,,,,,,,
Baragarh,Padmapur Hospital,2005,June,,224,224,21,16,,21,,,,,,,,
Baragarh,Padmapur Hospital,2005,July,,393,393,24,20,,22,,,,,,,,
Baragarh,Padmapur Hospital,2005,August,,790,790,63,53,,62,,,,,,,,
Baragarh,Padmapur Hospital,2005,September,,732,732,92,82,,92,,,,,,,,
Baragarh,Padmapur Hospital,2005,October,,508,508,78,61,,76,,,,,,,,
Baragarh,Padmapur Hospital,2005,November,,418,418,141,96,,130,,,,,,,,
Baragarh,Padmapur Hospital,2005,December,,150,150,44,19,,44,,,,,,,,
Baragarh,Barapalli,2005,January,,147,147,2,,,2,,,,,,,,
Baragarh,Barapalli,2005,February,,166,166,45,44,,2,,,,,,,,
Baragarh,Barapalli,2005,March,,332,332,10,4,,10,,,,,,,,
Baragarh,Barapalli,2005,April,,206,206,2,1,,2,,,,,,,,
Baragarh,Barapalli,2005,May,,196,196,,,,,,,,,,,,
Baragarh,Barapalli,2005,June,,154,154,1,,,1,,,,,,,,
Baragarh,Barapalli,2005,July,,212,212,3,,,3,,,,,,,,
Baragarh,Barapalli,2005,August,,778,778,13,2,,13,,,,,,,,
Baragarh,Barapalli,2005,September,,508,508,12,,,12,,,,,,,,
Baragarh,Barapalli,2005,October,,256,256,3,,,3,,,,,,,,
Baragarh,Barapalli,2005,November,,182,182,1,1,,1,,,,,,,,
Baragarh,Barapalli,2005,December,,89,89,1,1,,1,,,,,,,,
Baragarh,Paikmal,2005,January,,110,110,77,50,,77,,,,,,,,
Baragarh,Paikmal,2005,February,,96,96,69,60,,69,,,,,,,,
Baragarh,Paikmal,2005,March,,130,130,94,78,,94,,,,,,,,
Baragarh,Paikmal,2005,April,,121,121,95,70,,95,,,,,,,,
Boudh,Aderigarh,2005,January,,958,958,57,55,,57,,,,,,,,
Boudh,Aderigarh,2005,February,,836,836,47,45,,47,,,,,,,,
Boudh,Aderigarh,2005,March,,1423,1423,72,63,,72,1,,,,,,,
Boudh,Aderigarh,2005,April,,916,916,56,56,,56,3,,,,,,,
Boudh,Aderigarh,2005,May,,544,544,39,39,,39,,,,,,,,
Boudh,Aderigarh,2005,June,,560,560,33,33,,33,,,,,,,,
Boudh,Aderigarh,2005,July,,779,779,46,44,,46,1,,,,,,,
Boudh,Aderigarh,2005,August,,693,693,68,66,,68,1,,,,,,,
Boudh,Aderigarh,2005,September,,2152,2152,93,86,,93,3,,,,,,,
Boudh,Aderigarh,2005,October,,1986,1986,100,97,,100,2,,,,,,,
Boudh,Aderigarh,2005,November,,1306,1306,77,74,,77,4,,,,,,,
Boudh,Aderigarh,2005,December,,1212,1212,59,57,,59,2,,,,,,,
Boudh,Manamunda,2005,January,,719,719,129,66,,129,,,,,,,,
Boudh,Manamunda,2005,February,,893,893,133,82,,133,,,,,,,,
Boudh,Manamunda,2005,March,,958,958,138,76,,138,,,,,,,,
Boudh,Manamunda,2005,April,,849,849,117,59,,117,,,,,,,,
Boudh,Manamunda,2005,May,,922,922,112,80,,112,,,,,,,,
Boudh,Manamunda,2005,June,,1092,1092,104,64,,104,,,,,,,,
Boudh,Manamunda,2005,July,,1720,1720,166,78,,166,,,,,,,,
Boudh,Manamunda,2005,August,,1740,1740,311,144,,311,,,,,,,,
Boudh,Manamunda,2005,September,,2392,2392,301,93,,301,,,,,,,,
Boudh,Manamunda,2005,October,,1619,1619,230,79,,230,,,,,,,,
Boudh,Manamunda,2005,November,,1350,1350,133,48,,133,,,,,,,,
Boudh,Manamunda,2005,December,,997,997,121,31,,121,1,,,,,,,
Boudh,Baunsuni,2005,January,,647,647,58,33,,58,,,,,,,,
Boudh,Baunsuni,2005,February,,601,601,35,26,,35,,,,,,,,
Boudh,Baunsuni,2005,March,,619,619,43,35,,43,,,,,,,,
Boudh,Baunsuni,2005,April,,498,498,31,24,,31,2,,,,,,,
Boudh,Baunsuni,2005,May,,517,517,26,20,,26,,,,,,,,
Boudh,Baunsuni,2005,June,,496,496,20,13,,20,,,,,,,,
Boudh,Baunsuni,2005,July,,741,741,40,30,,40,1,,,,,,,
Boudh,Baunsuni,2005,August,,1018,1018,60,36,,60,,,,,,,,
Boudh,Baunsuni,2005,September,,2073,2073,155,82,,155,1,,,,,,,
Boudh,Baunsuni,2005,October,,1786,1786,132,86,,132,1,,,,,,,
Boudh,Baunsuni,2005,November,,1379,1379,136,90,,136,,,,,,,,
Boudh,Baunsuni,2005,December,,1093,1093,94,55,,94,2,,,,,,,
Cuttack,Adaspur,2005,January,,390,390,2,2,,1,,,,,,,,
Cuttack,Adaspur,2005,February,,465,465,1,,,1,,,,,,,,
Cuttack,Adaspur,2005,March,,440,440,4,2,,4,,,,,,,,
Cuttack,Adaspur,2005,April,,333,333,,,,,,,,,,,,
Cuttack,Adaspur,2005,May,,359,359,,,,,,,,,,,,
Cuttack,Adaspur,2005,June,,328,328,,,,,,,,,,,,
Cuttack,Adaspur,2005,July,,444,444,,,,,,,,,,,,
Cuttack,Adaspur,2005,September,,391,391,,,,,,,,,,,,
Cuttack,Adaspur,2005,October,,446,446,,,,,,,,,,,,
Cuttack,Adaspur,2005,November,,568,568,,,,,,,,,,,,
Cuttack,Adaspur,2005,December,,642,642,,,,,,,,,,,,
Cuttack,Bentaka,2005,January,,478,478,1,1,,1,,,,,,,,
Cuttack,Bentaka,2005,March,,578,578,,,,,,,,,,,,
Cuttack,Bentaka,2005,April,,331,331,,,,,,,,,,,,
Cuttack,Bentaka,2005,May,,515,515,2,,,2,,,,,,,,
Cuttack,Bentaka,2005,June,,389,389,,,,,,,,,,,,
Cuttack,Bentaka,2005,July,,819,819,,,,,,,,,,,,
Cuttack,Bentaka,2005,August,,1442,1442,2,,,2,,,,,,,,
Cuttack,Bentaka,2005,September,,1395,1395,,,,,,,,,,,,
Cuttack,Bentaka,2005,October,,922,922,,,,,,,,,,,,
Cuttack,Bentaka,2005,November,,474,474,,,,,,,,,,,,
Cuttack,Bentaka,2005,December,,414,414,,,,,,,,,,,,
Cuttack,Mahidharpara,2005,January,,304,304,3,1,,3,,,,,,,,
Cuttack,Mahidharpara,2005,February,,365,365,5,3,,5,,,,,,,,
Cuttack,Mahidharpara,2005,March,,432,432,6,5,,6,,,,,,,,
Cuttack,Mahidharpara,2005,April,,492,492,3,2,,3,,,,,,,,
Cuttack,Mahidharpara,2005,May,,354,354,4,,,4,,,,,,,,
Cuttack,Mahidharpara,2005,June,,440,440,2,,,2,,,,,,,,
Cuttack,Mahidharpara,2005,July,,831,831,5,1,,5,,,,,,,,
Cuttack,Mahidharpara,2005,August,,1127,1127,15,5,,15,,,,,,,,
Cuttack,Mahidharpara,2005,September,,996,996,5,4,,5,,,,,,,,
Cuttack,Mahidharpara,2005,October,,396,396,2,2,,2,,,,,,,,
Cuttack,Mahidharpara,2005,November,,204,204,6,2,,6,,,,,,,,
Cuttack,Mahidharpara,2005,December,,304,304,5,1,,5,,,,,,,,
Cuttack,Mahanga,2005,January,,934,934,17,11,,17,,,,,,,,
Cuttack,Mahanga,2005,February,,1101,1101,16,14,,16,,,,,,,,
Cuttack,Mahanga,2005,March,,2006,2006,35,25,,35,4,,,,,,,
