STATION,NAME,DATE,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2010,77,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2010,72,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2010,85,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2010,86,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2010,89,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2010,88,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2010,86,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2010,90,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2010,92,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2010,86,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2010,89,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2010,91,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2010,91,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2010,87,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2010,78,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2010,76,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2010,80,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2010,89,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2010,96,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2010,98,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2010,102,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2010,100,77
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2010,87,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2010,88,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2010,81,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2010,92,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2010,92,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2010,84,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2010,76,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2010,87,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2010,93,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2010,92,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2010,91,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2010,92,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2010,87,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2010,92,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2010,88,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2010,87,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2010,95,77
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2010,91,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2010,86,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2010,88,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2010,89,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2010,88,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2010,83,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2010,83,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2010,78,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2010,84,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2010,87,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2010,93,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2010,90,76
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2010,88,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2010,86,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2010,88,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2010,93,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2010,90,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2010,94,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2010,75,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2010,83,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2010,79,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2010,76,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2010,89,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2010,89,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2010,84,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2010,89,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2010,89,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2010,83,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2010,80,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2010,69,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2010,70,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2010,69,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2010,81,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2010,78,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2010,82,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2010,93,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2010,90,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2010,95,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2010,95,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2010,94,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2010,86,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2010,78,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2010,75,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2010,80,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2010,88,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2010,89,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2010,69,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2010,72,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2010,78,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2010,66,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2010,76,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2010,75,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2010,71,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2010,70,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2010,71,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2010,72,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2010,82,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2010,75,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2010,74,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2010,87,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2010,80,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2010,85,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2010,87,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2010,73,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2010,73,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2010,76,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2010,75,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2010,77,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2010,76,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/2/2010,67,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2010,64,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2010,54,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2010,59,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2010,63,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2010,71,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2010,75,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2010,72,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2010,70,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2010,76,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2010,70,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/13/2010,65,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/14/2010,62,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/15/2010,57,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/16/2010,60,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/17/2010,71,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/18/2010,60,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/19/2010,60,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/20/2010,58,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/21/2010,62,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/22/2010,52,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/23/2010,66,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/24/2010,69,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/25/2010,76,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/26/2010,72,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/27/2010,75,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/28/2010,74,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/29/2010,56,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/30/2010,57,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/31/2010,56,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/1/2010,49,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/2/2010,52,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/3/2010,54,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/4/2010,47,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/5/2010,52,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/6/2010,50,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/7/2010,51,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/8/2010,44,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/9/2010,57,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/10/2010,59,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/11/2010,58,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/12/2010,64,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/13/2010,65,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/14/2010,61,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/15/2010,58,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/16/2010,60,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/17/2010,62,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/18/2010,56,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/19/2010,48,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/20/2010,54,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/21/2010,47,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/22/2010,63,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/23/2010,60,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/24/2010,49,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/25/2010,41,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/26/2010,50,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/27/2010,41,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/28/2010,48,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/29/2010,48,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/30/2010,56,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/1/2010,61,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/2/2010,42,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/3/2010,40,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/4/2010,39,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/5/2010,34,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/6/2010,34,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/7/2010,36,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/8/2010,34,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/9/2010,30,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/10/2010,34,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/11/2010,45,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/12/2010,57,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/13/2010,46,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/14/2010,22,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/15/2010,26,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/16/2010,28,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/17/2010,37,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/18/2010,36,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/19/2010,34,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/20/2010,36,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/21/2010,38,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/22/2010,37,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/23/2010,34,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/24/2010,39,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/25/2010,31,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/26/2010,28,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/27/2010,28,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/28/2010,38,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/29/2010,38,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/30/2010,39,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/31/2010,46,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/1/2011,51,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/2/2011,51,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/3/2011,35,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/4/2011,40,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/5/2011,38,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/6/2011,32,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/7/2011,32,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/8/2011,29,9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/9/2011,30,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/10/2011,34,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/11/2011,30,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/12/2011,31,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/13/2011,28,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/14/2011,30,7
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/15/2011,35,9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/16/2011,34,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/17/2011,25,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/18/2011,37,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/19/2011,41,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/20/2011,34,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/21/2011,30,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/22/2011,24,4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/23/2011,24,0
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/24/2011,20,1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/25/2011,37,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/26/2011,32,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/27/2011,36,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/28/2011,33,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/29/2011,35,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/30/2011,38,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/31/2011,32,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/1/2011,27,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/2/2011,38,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/3/2011,33,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/4/2011,34,11
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/5/2011,39,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2011,44,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2011,44,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2011,38,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2011,29,12
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2011,27,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2011,36,6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2011,39,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2011,45,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2011,57,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2011,35,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2011,46,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2011,61,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2011,66,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2011,51,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2011,40,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2011,35,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2011,38,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2011,43,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2011,44,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2011,50,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2011,42,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2011,50,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2011,58,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2011,45,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2011,52,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2011,34,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2011,40,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2011,62,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2011,57,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2011,46,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2011,48,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2011,43,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2011,54,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2011,53,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2011,55,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2011,49,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2011,44,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2011,49,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2011,56,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2011,64,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2011,77,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2011,58,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2011,50,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2011,42,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2011,49,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2011,37,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2011,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2011,40,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2011,39,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2011,43,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2011,45,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2011,48,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2011,54,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2011,42,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2011,44,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2011,54,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2011,58,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2011,64,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2011,66,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2011,54,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2011,51,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2011,49,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2011,60,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2011,57,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2011,85,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2011,72,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2011,50,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2011,70,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2011,54,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2011,56,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2011,59,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2011,63,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2011,50,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2011,70,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2011,63,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2011,50,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2011,58,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2011,79,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2011,75,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2011,84,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2011,79,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2011,78,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2011,69,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2011,69,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2011,69,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2011,63,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2011,76,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2011,66,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2011,64,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2011,71,38
